src_text,tgt_text,author,filename
یوں تو سب کچھ اندر باہر جتنا تیرا اتنا میرا,yuuñ to sab kuchh andar bāhar jitnā terā utnā merā,nida-fazli,ek-hii-dhartii-ham-sab-kaa-ghar-jitnaa-teraa-utnaa-meraa-nida-fazli-ghazals
ہر جیون کی وہی وراثت آنسو سپنا چاہت محنت,har jīvan kī vahī virāsat aañsū sapnā chāhat mehnat,nida-fazli,ek-hii-dhartii-ham-sab-kaa-ghar-jitnaa-teraa-utnaa-meraa-nida-fazli-ghazals
سانسوں کا ہر بوجھ برابر جتنا تیرا اتنا میرا,sāñsoñ kā har bojh barābar jitnā terā utnā merā,nida-fazli,ek-hii-dhartii-ham-sab-kaa-ghar-jitnaa-teraa-utnaa-meraa-nida-fazli-ghazals
سانسیں جتنی موجیں اتنی سب کی اپنی اپنی گنتی,sāñseñ jitnī maujeñ utnī sab kī apnī apnī gintī,nida-fazli,ek-hii-dhartii-ham-sab-kaa-ghar-jitnaa-teraa-utnaa-meraa-nida-fazli-ghazals
صدیوں کا اتہاس سمندر جتنا تیرا اتنا میرا,sadiyoñ kā itihās samundar jitnā terā utnā merā,nida-fazli,ek-hii-dhartii-ham-sab-kaa-ghar-jitnaa-teraa-utnaa-meraa-nida-fazli-ghazals
خوشیوں کے بٹوارے تک ہی اونچے نیچے آگے پیچھے,ḳhushiyoñ ke batvāre tak hī ūñche nīche aage pīchhe,nida-fazli,ek-hii-dhartii-ham-sab-kaa-ghar-jitnaa-teraa-utnaa-meraa-nida-fazli-ghazals
دنیا کے مٹ جانے کا ڈر جتنا تیرا اتنا میرا,duniyā ke mit jaane kā dar jitnā terā utnā merā,nida-fazli,ek-hii-dhartii-ham-sab-kaa-ghar-jitnaa-teraa-utnaa-meraa-nida-fazli-ghazals
گرج برس پیاسی دھرتی پر پھر پانی دے مولا,garaj-baras pyāsī dhartī par phir paanī de maulā,nida-fazli,garaj-baras-pyaasii-dhartii-phir-paanii-de-maulaa-nida-fazli-ghazals
چڑیوں کو دانے بچوں کو گڑ دھانی دے مولا,chiḍiyoñ ko daane bachchoñ ko guḍ-dhānī de maulā,nida-fazli,garaj-baras-pyaasii-dhartii-phir-paanii-de-maulaa-nida-fazli-ghazals
دو اور دو کا جوڑ ہمیشہ چار کہاں ہوتا ہے,do aur do kā joḍ hamesha chaar kahāñ hotā hai,nida-fazli,garaj-baras-pyaasii-dhartii-phir-paanii-de-maulaa-nida-fazli-ghazals
سوچ سمجھ والوں کو تھوڑی نادانی دے مولا,soch samajh vāloñ ko thoḍī nādānī de maulā,nida-fazli,garaj-baras-pyaasii-dhartii-phir-paanii-de-maulaa-nida-fazli-ghazals
پھر روشن کر زہر کا پیالہ چمکا نئی صلیبیں,phir raushan kar zahr kā pyāla chamkā na.ī salībeñ,nida-fazli,garaj-baras-pyaasii-dhartii-phir-paanii-de-maulaa-nida-fazli-ghazals
جھوٹوں کی دنیا میں سچ کو تابانی دے مولا,jhūtoñ kī duniyā meñ sach ko tābānī de maulā,nida-fazli,garaj-baras-pyaasii-dhartii-phir-paanii-de-maulaa-nida-fazli-ghazals
پھر مورت سے باہر آ کر چاروں اور بکھر جا,phir mūrat se bāhar aa kar chāroñ or bikhar jā,nida-fazli,garaj-baras-pyaasii-dhartii-phir-paanii-de-maulaa-nida-fazli-ghazals
پھر مندر کو کوئی میراؔ دیوانی دے مولا,phir mandir ko koī 'mīrā' dīvānī de maulā,nida-fazli,garaj-baras-pyaasii-dhartii-phir-paanii-de-maulaa-nida-fazli-ghazals
تیرے ہوتے کوئی کس کی جان کا دشمن کیوں ہو,tere hote koī kis kī jaan kā dushman kyuuñ ho,nida-fazli,garaj-baras-pyaasii-dhartii-phir-paanii-de-maulaa-nida-fazli-ghazals
جینے والوں کو مرنے کی آسانی دے مولا,jiine vāloñ ko marne kī āsānī de maulā,nida-fazli,garaj-baras-pyaasii-dhartii-phir-paanii-de-maulaa-nida-fazli-ghazals
گھر سے نکلے تو ہو سوچا بھی کدھر جاؤ گے,ghar se nikle to ho sochā bhī kidhar jāoge,nida-fazli,ghar-se-nikle-to-ho-sochaa-bhii-kidhar-jaaoge-nida-fazli-ghazals
ہر طرف تیز ہوائیں ہیں بکھر جاؤ گے,har taraf tez havā.eñ haiñ bikhar jāoge,nida-fazli,ghar-se-nikle-to-ho-sochaa-bhii-kidhar-jaaoge-nida-fazli-ghazals
اتنا آساں نہیں لفظوں پہ بھروسا کرنا,itnā āsāñ nahīñ lafzoñ pe bharosā karnā,nida-fazli,ghar-se-nikle-to-ho-sochaa-bhii-kidhar-jaaoge-nida-fazli-ghazals
گھر کی دہلیز پکارے گی جدھر جاؤ گے,ghar kī dahlīz pukāregī jidhar jāoge,nida-fazli,ghar-se-nikle-to-ho-sochaa-bhii-kidhar-jaaoge-nida-fazli-ghazals
شام ہوتے ہی سمٹ جائیں گے سارے رستے,shaam hote hī simat jā.eñge saare raste,nida-fazli,ghar-se-nikle-to-ho-sochaa-bhii-kidhar-jaaoge-nida-fazli-ghazals
بہتے دریا سے جہاں ہو گے ٹھہر جاؤ گے,bahte dariyā se jahāñ hoge thahar jāoge,nida-fazli,ghar-se-nikle-to-ho-sochaa-bhii-kidhar-jaaoge-nida-fazli-ghazals
ہر نئے شہر میں کچھ راتیں کڑی ہوتی ہیں,har na.e shahr meñ kuchh rāteñ kaḍī hotī haiñ,nida-fazli,ghar-se-nikle-to-ho-sochaa-bhii-kidhar-jaaoge-nida-fazli-ghazals
چھت سے دیواریں جدا ہوں گی تو ڈر جاؤ گے,chhat se dīvāreñ judā hoñgī to dar jāoge,nida-fazli,ghar-se-nikle-to-ho-sochaa-bhii-kidhar-jaaoge-nida-fazli-ghazals
پہلے ہر چیز نظر آئے گی بے معنی سی,pahle har chiiz nazar aa.egī be-ma.anī sī,nida-fazli,ghar-se-nikle-to-ho-sochaa-bhii-kidhar-jaaoge-nida-fazli-ghazals
اور پھر اپنی ہی نظروں سے اتر جاؤ گے,aur phir apnī hī nazroñ se utar jāoge,nida-fazli,ghar-se-nikle-to-ho-sochaa-bhii-kidhar-jaaoge-nida-fazli-ghazals
گرجا میں مندروں میں اذانوں میں بٹ گیا,girjā meñ mandiroñ meñ azānoñ meñ bat gayā,nida-fazli,girjaa-men-mandiron-men-azaanon-men-bat-gayaa-nida-fazli-ghazals
ہوتے ہی صبح آدمی خانوں میں بٹ گیا,hote hī sub.h aadmī ḳhānoñ meñ bat gayā,nida-fazli,girjaa-men-mandiron-men-azaanon-men-bat-gayaa-nida-fazli-ghazals
اک عشق نام کا جو پرندہ خلا میں تھا,ik ishq naam kā jo parinda ḳhalā meñ thā,nida-fazli,girjaa-men-mandiron-men-azaanon-men-bat-gayaa-nida-fazli-ghazals
اترا جو شہر میں تو دکانوں میں بٹ گیا,utrā jo shahr meñ to dukānoñ meñ bat gayā,nida-fazli,girjaa-men-mandiron-men-azaanon-men-bat-gayaa-nida-fazli-ghazals
پہلے تلاشا کھیت پھر دریا کی کھوج کی,pahle talāshā khet phir dariyā kī khoj kī,nida-fazli,girjaa-men-mandiron-men-azaanon-men-bat-gayaa-nida-fazli-ghazals
باقی کا وقت گیہوں کے دانوں میں بٹ گیا,baaqī kā vaqt gehūñ ke dānoñ meñ bat gayā,nida-fazli,girjaa-men-mandiron-men-azaanon-men-bat-gayaa-nida-fazli-ghazals
جب تک تھا آسمان میں سورج سبھی کا تھا,jab tak thā āsmān meñ sūraj sabhī kā thā,nida-fazli,girjaa-men-mandiron-men-azaanon-men-bat-gayaa-nida-fazli-ghazals
پھر یوں ہوا وہ چند مکانوں میں بٹ گیا,phir yuuñ huā vo chand makānoñ meñ bat gayā,nida-fazli,girjaa-men-mandiron-men-azaanon-men-bat-gayaa-nida-fazli-ghazals
ہیں تاک میں شکاری نشانہ ہیں بستیاں,haiñ taak meñ shikārī nishāna haiñ bastiyāñ,nida-fazli,girjaa-men-mandiron-men-azaanon-men-bat-gayaa-nida-fazli-ghazals
عالم تمام چند مچانوں میں بٹ گیا,aalam tamām chand machānoñ meñ bat gayā,nida-fazli,girjaa-men-mandiron-men-azaanon-men-bat-gayaa-nida-fazli-ghazals
خبروں نے کی مصوری خبریں غزل بنیں,ḳhabroñ ne kī musavvarī ḳhabreñ ġhazal banīñ,nida-fazli,girjaa-men-mandiron-men-azaanon-men-bat-gayaa-nida-fazli-ghazals
زندہ لہو تو تیر کمانوں میں بٹ گیا,zinda lahū to tiir kamānoñ meñ bat gayā,nida-fazli,girjaa-men-mandiron-men-azaanon-men-bat-gayaa-nida-fazli-ghazals
ہر ایک بات کو چپ چاپ کیوں سنا جائے,har ek baat ko chup-chāp kyuuñ sunā jaa.e,nida-fazli,har-ek-baat-ko-chup-chaap-kyuun-sunaa-jaae-nida-fazli-ghazals
کبھی تو حوصلہ کر کے نہیں کہا جائے,kabhī to hausla kar ke nahīñ kahā jaa.e,nida-fazli,har-ek-baat-ko-chup-chaap-kyuun-sunaa-jaae-nida-fazli-ghazals
تمہارا گھر بھی اسی شہر کے حصار میں ہے,tumhārā ghar bhī isī shahr ke hisār meñ hai,nida-fazli,har-ek-baat-ko-chup-chaap-kyuun-sunaa-jaae-nida-fazli-ghazals
لگی ہے آگ کہاں کیوں پتہ کیا جائے,lagī hai aag kahāñ kyuuñ pata kiyā jaa.e,nida-fazli,har-ek-baat-ko-chup-chaap-kyuun-sunaa-jaae-nida-fazli-ghazals
جدا ہے ہیر سے رانجھا کئی زمانوں سے,judā hai hiir se rāñjhā ka.ī zamānoñ se,nida-fazli,har-ek-baat-ko-chup-chaap-kyuun-sunaa-jaae-nida-fazli-ghazals
نئے سرے سے کہانی کو پھر لکھا جائے,na.e sire se kahānī ko phir likhā jaa.e,nida-fazli,har-ek-baat-ko-chup-chaap-kyuun-sunaa-jaae-nida-fazli-ghazals
کہا گیا ہے ستاروں کو چھونا مشکل ہے,kahā gayā hai sitāroñ ko chhūnā mushkil hai,nida-fazli,har-ek-baat-ko-chup-chaap-kyuun-sunaa-jaae-nida-fazli-ghazals
یہ کتنا سچ ہے کبھی تجربہ کیا جائے,ye kitnā sach hai kabhī tajraba kiyā jaa.e,nida-fazli,har-ek-baat-ko-chup-chaap-kyuun-sunaa-jaae-nida-fazli-ghazals
کتابیں یوں تو بہت سی ہیں میرے بارے میں,kitābeñ yuuñ to bahut sī haiñ mere baare meñ,nida-fazli,har-ek-baat-ko-chup-chaap-kyuun-sunaa-jaae-nida-fazli-ghazals
کبھی اکیلے میں خود کو بھی پڑھ لیا جائے,kabhī akele meñ ḳhud ko bhī paḍh liyā jaa.e,nida-fazli,har-ek-baat-ko-chup-chaap-kyuun-sunaa-jaae-nida-fazli-ghazals
ہر ایک گھر میں دیا بھی جلے اناج بھی ہو,har ek ghar meñ diyā bhī jale anaaj bhī ho,nida-fazli,har-ek-ghar-men-diyaa-bhii-jale-anaaj-bhii-ho-nida-fazli-ghazals
اگر نہ ہو کہیں ایسا تو احتجاج بھی ہو,agar na ho kahīñ aisā to ehtijāj bhī ho,nida-fazli,har-ek-ghar-men-diyaa-bhii-jale-anaaj-bhii-ho-nida-fazli-ghazals
رہے گی وعدوں میں کب تک اسیر خوشحالی,rahegī va.adoñ meñ kab tak asiir ḳhush-hālī,nida-fazli,har-ek-ghar-men-diyaa-bhii-jale-anaaj-bhii-ho-nida-fazli-ghazals
ہر ایک بار ہی کل کیوں کبھی تو آج بھی ہو,har ek baar hī kal kyuuñ kabhī to aaj bhī ho,nida-fazli,har-ek-ghar-men-diyaa-bhii-jale-anaaj-bhii-ho-nida-fazli-ghazals
نہ کرتے شور شرابہ تو اور کیا کرتے,na karte shor-sharāba to aur kyā karte,nida-fazli,har-ek-ghar-men-diyaa-bhii-jale-anaaj-bhii-ho-nida-fazli-ghazals
تمہارے شہر میں کچھ اور کام کاج بھی ہو,tumhāre shahr meñ kuchh aur kām-kāj bhī ho,nida-fazli,har-ek-ghar-men-diyaa-bhii-jale-anaaj-bhii-ho-nida-fazli-ghazals
حکومتوں کو بدلنا تو کچھ محال نہیں,hukūmatoñ ko badalnā to kuchh muhāl nahīñ,nida-fazli,har-ek-ghar-men-diyaa-bhii-jale-anaaj-bhii-ho-nida-fazli-ghazals
حکومتیں جو بدلتا ہے وہ سماج بھی ہو,hukūmateñ jo badaltā hai vo samāj bhī ho,nida-fazli,har-ek-ghar-men-diyaa-bhii-jale-anaaj-bhii-ho-nida-fazli-ghazals
بدل رہے ہیں کئی آدمی درندوں میں,badal rahe haiñ ka.ī aadmī darindoñ meñ,nida-fazli,har-ek-ghar-men-diyaa-bhii-jale-anaaj-bhii-ho-nida-fazli-ghazals
مرض پرانا ہے اس کا نیا علاج بھی ہو,maraz purānā hai is kā nayā ilaaj bhī ho,nida-fazli,har-ek-ghar-men-diyaa-bhii-jale-anaaj-bhii-ho-nida-fazli-ghazals
اکیلے غم سے نئی شاعری نہیں ہوتی,akele ġham se na.ī shā.irī nahīñ hotī,nida-fazli,har-ek-ghar-men-diyaa-bhii-jale-anaaj-bhii-ho-nida-fazli-ghazals
زبان میرؔ میں غالبؔ کا امتزاج بھی ہو,zabān-e-'mīr' meñ 'ġhālib' kā imtizāj bhī ho,nida-fazli,har-ek-ghar-men-diyaa-bhii-jale-anaaj-bhii-ho-nida-fazli-ghazals
ہر گھڑی خود سے الجھنا ہے مقدر میرا,har ghaḍī ḳhud se ulajhnā hai muqaddar merā,nida-fazli,har-ghadii-khud-se-ulajhnaa-hai-muqaddar-meraa-nida-fazli-ghazals
میں ہی کشتی ہوں مجھی میں ہے سمندر میرا,maiñ hī kashtī huuñ mujhī meñ hai samundar merā,nida-fazli,har-ghadii-khud-se-ulajhnaa-hai-muqaddar-meraa-nida-fazli-ghazals
کس سے پوچھوں کہ کہاں گم ہوں کئی برسوں سے,kis se pūchhūñ ki kahāñ gum huuñ ka.ī barsoñ se,nida-fazli,har-ghadii-khud-se-ulajhnaa-hai-muqaddar-meraa-nida-fazli-ghazals
ہر جگہ ڈھونڈھتا پھرتا ہے مجھے گھر میرا,har jagah dhūñdhtā phirtā hai mujhe ghar merā,nida-fazli,har-ghadii-khud-se-ulajhnaa-hai-muqaddar-meraa-nida-fazli-ghazals
ایک سے ہو گئے موسموں کے چہرے سارے,ek se ho ga.e mausamoñ ke chehre saare,nida-fazli,har-ghadii-khud-se-ulajhnaa-hai-muqaddar-meraa-nida-fazli-ghazals
میری آنکھوں سے کہیں کھو گیا منظر میرا,merī āñkhoñ se kahīñ kho gayā manzar merā,nida-fazli,har-ghadii-khud-se-ulajhnaa-hai-muqaddar-meraa-nida-fazli-ghazals
مدتیں بیت گئیں خواب سہانا دیکھے,muddateñ biit ga.iiñ ḳhvāb suhānā dekhe,nida-fazli,har-ghadii-khud-se-ulajhnaa-hai-muqaddar-meraa-nida-fazli-ghazals
جاگتا رہتا ہے ہر نیند میں بستر میرا,jāgtā rahtā hai har niiñd meñ bistar merā,nida-fazli,har-ghadii-khud-se-ulajhnaa-hai-muqaddar-meraa-nida-fazli-ghazals
آئنہ دیکھ کے نکلا تھا میں گھر سے باہر,aa.ina dekh ke niklā thā maiñ ghar se bāhar,nida-fazli,har-ghadii-khud-se-ulajhnaa-hai-muqaddar-meraa-nida-fazli-ghazals
آج تک ہاتھ میں محفوظ ہے پتھر میرا,aaj tak haath meñ mahfūz hai patthar merā,nida-fazli,har-ghadii-khud-se-ulajhnaa-hai-muqaddar-meraa-nida-fazli-ghazals
ہر طرف ہر جگہ بے شمار آدمی,har taraf har jagah be-shumār aadmī,nida-fazli,har-taraf-har-jagah-be-shumaar-aadmii-nida-fazli-ghazals
پھر بھی تنہائیوں کا شکار آدمی,phir bhī tanhā.iyoñ kā shikār aadmī,nida-fazli,har-taraf-har-jagah-be-shumaar-aadmii-nida-fazli-ghazals
صبح سے شام تک بوجھ ڈھوتا ہوا,sub.h se shaam tak bojh dhotā huā,nida-fazli,har-taraf-har-jagah-be-shumaar-aadmii-nida-fazli-ghazals
اپنی ہی لاش کا خود مزار آدمی,apnī hī laash kā ḳhud mazār aadmī,nida-fazli,har-taraf-har-jagah-be-shumaar-aadmii-nida-fazli-ghazals
ہر طرف بھاگتے دوڑتے راستے,har taraf bhāgte dauḍte rāste,nida-fazli,har-taraf-har-jagah-be-shumaar-aadmii-nida-fazli-ghazals
ہر طرف آدمی کا شکار آدمی,har taraf aadmī kā shikār aadmī,nida-fazli,har-taraf-har-jagah-be-shumaar-aadmii-nida-fazli-ghazals
روز جیتا ہوا روز مرتا ہوا,roz jiitā huā roz martā huā,nida-fazli,har-taraf-har-jagah-be-shumaar-aadmii-nida-fazli-ghazals
ہر نئے دن نیا انتظار آدمی,har na.e din nayā intizār aadmī,nida-fazli,har-taraf-har-jagah-be-shumaar-aadmii-nida-fazli-ghazals
گھر کی دہلیز سے گیہوں کے کھیت تک,ghar kī dahlīz se gehūñ ke khet tak,nida-fazli,har-taraf-har-jagah-be-shumaar-aadmii-nida-fazli-ghazals
چلتا پھرتا کوئی کاروبار آدمی,chaltā phirtā koī kārobār aadmī,nida-fazli,har-taraf-har-jagah-be-shumaar-aadmii-nida-fazli-ghazals
زندگی کا مقدر سفر در سفر,zindagī kā muqaddar safar-dar-safar,nida-fazli,har-taraf-har-jagah-be-shumaar-aadmii-nida-fazli-ghazals
آخری سانس تک بے قرار آدمی,āḳhirī saañs tak be-qarār aadmī,nida-fazli,har-taraf-har-jagah-be-shumaar-aadmii-nida-fazli-ghazals
ہوش والوں کو خبر کیا بے خودی کیا چیز ہے,hosh vāloñ ko ḳhabar kyā be-ḳhudī kyā chiiz hai,nida-fazli,hosh-vaalon-ko-khabar-kyaa-be-khudii-kyaa-chiiz-hai-nida-fazli-ghazals
عشق کیجے پھر سمجھئے زندگی کیا چیز ہے,ishq kiije phir samjhiye zindagī kyā chiiz hai,nida-fazli,hosh-vaalon-ko-khabar-kyaa-be-khudii-kyaa-chiiz-hai-nida-fazli-ghazals
ان سے نظریں کیا ملیں روشن فضائیں ہو گئیں,un se nazreñ kyā milīñ raushan fazā.eñ ho ga.iiñ,nida-fazli,hosh-vaalon-ko-khabar-kyaa-be-khudii-kyaa-chiiz-hai-nida-fazli-ghazals
آج جانا پیار کی جادوگری کیا چیز ہے,aaj jaanā pyaar kī jādūgarī kyā chiiz hai,nida-fazli,hosh-vaalon-ko-khabar-kyaa-be-khudii-kyaa-chiiz-hai-nida-fazli-ghazals
بکھری زلفوں نے سکھائی موسموں کو شاعری,bikhrī zulfoñ ne sikhā.ī mausamoñ ko shā.irī,nida-fazli,hosh-vaalon-ko-khabar-kyaa-be-khudii-kyaa-chiiz-hai-nida-fazli-ghazals
جھکتی آنکھوں نے بتایا مے کشی کیا چیز ہے,jhuktī āñkhoñ ne batāyā mai-kashī kyā chiiz hai,nida-fazli,hosh-vaalon-ko-khabar-kyaa-be-khudii-kyaa-chiiz-hai-nida-fazli-ghazals
ہم لبوں سے کہہ نہ پائے ان سے حال دل کبھی,ham laboñ se kah na paa.e un se hāl-e-dil kabhī,nida-fazli,hosh-vaalon-ko-khabar-kyaa-be-khudii-kyaa-chiiz-hai-nida-fazli-ghazals
اور وہ سمجھے نہیں یہ خاموشی کیا چیز ہے,aur vo samjhe nahīñ ye ḳhāmoshī kyā chiiz hai,nida-fazli,hosh-vaalon-ko-khabar-kyaa-be-khudii-kyaa-chiiz-hai-nida-fazli-ghazals
انسان میں حیوان یہاں بھی ہے وہاں بھی,insān meñ haivān yahāñ bhī hai vahāñ bhī,nida-fazli,insaan-hain-haivaan-yahaan-bhii-hai-vahaan-bhii-nida-fazli-ghazals
اللہ نگہبان یہاں بھی ہے وہاں بھی,allāh nigahbān yahāñ bhī hai vahāñ bhī,nida-fazli,insaan-hain-haivaan-yahaan-bhii-hai-vahaan-bhii-nida-fazli-ghazals
خوں خوار درندوں کے فقط نام الگ ہیں,ḳhūñ-ḳhvār darindoñ ke faqat naam alag haiñ,nida-fazli,insaan-hain-haivaan-yahaan-bhii-hai-vahaan-bhii-nida-fazli-ghazals
ہر شہر بیابان یہاں بھی ہے وہاں بھی,har shahr bayābān yahāñ bhī hai vahāñ bhī,nida-fazli,insaan-hain-haivaan-yahaan-bhii-hai-vahaan-bhii-nida-fazli-ghazals
ہندو بھی سکوں سے ہے مسلماں بھی سکوں سے,hindū bhī sukūñ se hai musalmāñ bhī sukūñ se,nida-fazli,insaan-hain-haivaan-yahaan-bhii-hai-vahaan-bhii-nida-fazli-ghazals
انسان پریشان یہاں بھی ہے وہاں بھی,insān pareshān yahāñ bhī hai vahāñ bhī,nida-fazli,insaan-hain-haivaan-yahaan-bhii-hai-vahaan-bhii-nida-fazli-ghazals
رحمان کی رحمت ہو کہ بھگوان کی مورت,rahmān kī rahmat ho ki bhagvān kī mūrat,nida-fazli,insaan-hain-haivaan-yahaan-bhii-hai-vahaan-bhii-nida-fazli-ghazals
ہر کھیل کا میدان یہاں بھی ہے وہاں بھی,har khel kā maidān yahāñ bhī hai vahāñ bhī,nida-fazli,insaan-hain-haivaan-yahaan-bhii-hai-vahaan-bhii-nida-fazli-ghazals
اٹھتا ہے دل و جاں سے دھواں دونوں طرف ہی,uthtā hai dil-o-jāñ se dhuāñ donoñ taraf hī,nida-fazli,insaan-hain-haivaan-yahaan-bhii-hai-vahaan-bhii-nida-fazli-ghazals
یہ میرؔ کا دیوان یہاں بھی ہے وہاں بھی,ye 'mīr' kā dīvān yahāñ bhī hai vahāñ bhī,nida-fazli,insaan-hain-haivaan-yahaan-bhii-hai-vahaan-bhii-nida-fazli-ghazals
جب سے قریب ہو کے چلے زندگی سے ہم,jab se qarīb ho ke chale zindagī se ham,nida-fazli,jab-se-qariib-ho-ke-chale-zindagii-se-ham-nida-fazli-ghazals
خود اپنے آئنے کو لگے اجنبی سے ہم,ḳhud apne aa.ine ko lage ajnabī se ham,nida-fazli,jab-se-qariib-ho-ke-chale-zindagii-se-ham-nida-fazli-ghazals
کچھ دور چل کے راستے سب ایک سے لگے,kuchh duur chal ke rāste sab ek se lage,nida-fazli,jab-se-qariib-ho-ke-chale-zindagii-se-ham-nida-fazli-ghazals
ملنے گئے کسی سے مل آئے کسی سے ہم,milne ga.e kisī se mil aa.e kisī se ham,nida-fazli,jab-se-qariib-ho-ke-chale-zindagii-se-ham-nida-fazli-ghazals
اچھے برے کے فرق نے بستی اجاڑ دی,achchhe bure ke farq ne bastī ujaaḍ dī,nida-fazli,jab-se-qariib-ho-ke-chale-zindagii-se-ham-nida-fazli-ghazals
مجبور ہو کے ملنے لگے ہر کسی سے ہم,majbūr ho ke milne lage har kisī se ham,nida-fazli,jab-se-qariib-ho-ke-chale-zindagii-se-ham-nida-fazli-ghazals
شائستہ محفلوں کی فضاؤں میں زہر تھا,shā.ista mahfiloñ kī fazāoñ meñ zahr thā,nida-fazli,jab-se-qariib-ho-ke-chale-zindagii-se-ham-nida-fazli-ghazals
زندہ بچے ہیں ذہن کی آوارگی سے ہم,zinda bache haiñ zehn kī āvārgī se ham,nida-fazli,jab-se-qariib-ho-ke-chale-zindagii-se-ham-nida-fazli-ghazals
اچھی بھلی تھی دنیا گزارے کے واسطے,achchhī bhalī thī duniyā guzāre ke vāste,nida-fazli,jab-se-qariib-ho-ke-chale-zindagii-se-ham-nida-fazli-ghazals
